URL,Business_ID,Name,Phone,Address,Website,Business_Rating_Value,Business_Reviews_Count,ReviewID,Reviwer,ReviwerProfile,ReviewDetails,Date,Rating
https://www.google.com/maps?cid=10441264472944895740,1.04413E+19,Darya Restaurant,(714) 921-2773,"1998 N Tustin St, Orange, CA 92865",http://www.darya.com/,4.4,534,ChZDSUhNMG9nS0VJQ0FnSUR5NjZyM2FnEAE,Jo Si,https://www.google.com/maps/contrib/104973136953238696636,"Very bad experience here
Horrible service, food n waiter...

Been comin here 4 years, today it waz gross n had to complain.

Worst service by a waiter goes to tha tall guy in brown....
Hussain I believe,  please get a job where customer service is not paramount! Not once did he come 2 tha table n then u wanna argue with ur customer on cuz u cant communicate properly.

In the end, we got credited for overcharges n stuff incorrectly ordered.

Not triqxee approved",3/24/2021,1
https://www.google.com/maps?cid=7423472071615530204,7.42347E+18,Chick-fil-A,(619) 758-1555,"3570 Sports Arena Blvd, San Diego, CA 92110",https://www.chick-fil-a.com/sportsarena,4.5,2386,ChdDSUhNMG9nS0VJQ0FnSUR5bDllZHNRRRAB,Chris Anderson,https://www.google.com/maps/contrib/118032947780396978968,Ther second time in a row this particular restaurant got my order totally wrong.,3/24/2021,1
https://www.google.com/maps?cid=7423472071615530204,7.42347E+18,Chick-fil-A,(619) 758-1555,"3570 Sports Arena Blvd, San Diego, CA 92110",https://www.chick-fil-a.com/sportsarena,4.5,2386,ChZDSUhNMG9nS0VJQ0FnSUNLdUlLNVJnEAE,Sean Smith,https://www.google.com/maps/contrib/111527744045345368392,You've changed.,3/31/2021,1
https://www.google.com/maps?cid=1513497510111564432,1.5135E+18,Duke's Malibu,(310) 317-0777,"21150 Pacific Coast Hwy, Malibu, CA 90265",http://www.dukesmalibu.com/,4.4,3103,ChZDSUhNMG9nS0VJQ0FnSUR5cDltY0J3EAE,Zaid Ibrahim,https://www.google.com/maps/contrib/107483693020938259317,"Booked a reservation two weeks in advance, and finally got the chance to experience indoor dining after a year of lockdown. I took the chance to wait an extra 15 minutes for my table since then I'd be able to get an ocean view! What better way, dear reader, to celebrate my first indoor dining experience in our great city of angels?

My table was situated awkwardly on its own little island, away from all other guests. The closest thing to us was the bartender, who seemed to have wrapped up a shift and was cleaning his station. Sure we had an ocean view, but we were also surrounded by twenty or so house flies, fluttering about the window wondering what sorcerery was keeping them from phasing through the glass and leaving Duke's. Naturally I try and remedy my situation. Surely there was another table available? One where I could eat away from house flies buzzing about my food, perhaps even in the relative company of other people?

Nope, 30/40 minute wait. Night was beginning to set in and my fruit fly friends were slowly creeping towards me as their closest heat source to survive the cold unforgivable Malibu night.

One star.",3/24/2021,1
https://www.google.com/maps?cid=1513497510111564432,1.5135E+18,Duke's Malibu,(310) 317-0777,"21150 Pacific Coast Hwy, Malibu, CA 90265",http://www.dukesmalibu.com/,4.4,3103,ChdDSUhNMG9nS0VJQ0FnSUR5ejZ6aTBBRRAB,Luis Bravo,https://www.google.com/maps/contrib/118383466901465545367,"This review is based on my experience at this restaurant with the Black bean nachos... do not get the freaking nachos , I was really disappointed , first of all they were expensive and I paid for additional pork and , bruh.  Believe me when I tell you they only added like 3 small shreds of it, overall less than an ounce I swear to god.  I can’t speak for the other foods they might be good or they might not be.  The drinks were decent and the view was nice",3/24/2021,1
https://www.google.com/maps?cid=1513497510111564432,1.5135E+18,Duke's Malibu,(310) 317-0777,"21150 Pacific Coast Hwy, Malibu, CA 90265",http://www.dukesmalibu.com/,4.4,3103,ChZDSUhNMG9nS0VJQ0FnSUNLNklLcUhnEAE,Ivanova Olga,https://www.google.com/maps/contrib/114497010626623633846,If I could put minus one star I’d definitely do it. We booked a table way in advance for a bday party for 7 people and the staff couldn’t accommodate us when we arrived because they didn’t wanna give a chair for the 7th person who btw was a kid 5 years old. This service is unacceptable.,3/31/2021,1
https://www.google.com/maps?cid=13572843905326478830,1.35728E+19,Bistro Na's,(626) 286-1999,"9055 Las Tunas Dr #105, Temple City, CA 91780",https://www.bistronas.com/,4.3,485,ChdDSUhNMG9nS0VJQ0FnSUNLdHVIOXB3RRAB,Tony Wang,https://www.google.com/maps/contrib/114779620427189528154,"(Translated by Google) I can only say that the higher the expectation, the greater the disappointment. I drive and wait for almost an hour. The result is that the signature Beijing fried noodles did not give the fried sauce. Now it takes me another hour to get it? Said I will have to wait until nearly eight o'clock before the end of get off work. I reply

(Original)
只能說期望越高失望越大 開車加上等待快一小時了結果招牌的北京炸醬麵 竟然沒有給炸醬 現在要我再花一小時去拿嗎?說要等到下班前將近八點才能給我回覆",4/5/2021,1
https://www.google.com/maps?cid=5764126319390137,5.76413E+15,Peppercorn Grille,+1 909-866-5405,"553 Pine Knot Ave, Big Bear Lake, CA 92315, United States",http://www.peppercorngrille.com/,4.4,1159,ChdDSUhNMG9nS0VJQ0FnSUNLa0lfNWlBRRAB,Maria Aguilar,https://www.google.com/maps/contrib/116607908898044714083,Super disappointed in this place. Waited over an hr and half for our food. Waiter didn't come check on us or pay attention to refills. We had to flag down host( he was extremely sweet) to bring us things when my food came out it was closer to cold than warm! Not worth the price at all will never come back.,3/31/2021,1
https://www.google.com/maps?cid=12091826845590433668,1.20918E+19,Las Brisas,+1 949-497-5434,"361 Cliff Dr, Laguna Beach, CA 92651, United States",https://www.lasbrisaslagunabeach.com/,4.3,2712,ChdDSUhNMG9nS0VJQ0FnSUNLNUxDTmd3RRAB,Jessica R,https://www.google.com/maps/contrib/115799953547517021011,"We didn't have reservations but the had a table to seat us. Drinks were slow to get ordered & arrive at the table. We ordered oysters from the ""Raw Bar"" menu. Waiting for waiting forever & after asking 2 people where they were they finally showed up.. Whom ever shucked these...pretty surebit was their first time. Chunks of shell in every oyster. Not worth making memories here.",3/31/2021,1
https://www.google.com/maps?cid=12091826845590433668,1.20918E+19,Las Brisas,+1 949-497-5434,"361 Cliff Dr, Laguna Beach, CA 92651, United States",https://www.lasbrisaslagunabeach.com/,4.3,2712,ChdDSUhNMG9nS0VJQ0FnSUNLdHByNHB3RRAB,Isidoro Cheres,https://www.google.com/maps/contrib/103345710635391972266,"Terrible service. Be ready for long waits for simple things. The only thing notable about the food was how expensive it was.
I never write reviews but my experience here was terrible. Just terrible...",4/5/2021,1
https://www.google.com/maps?cid=12091826845590433668,1.20918E+19,Las Brisas,+1 949-497-5434,"361 Cliff Dr, Laguna Beach, CA 92651, United States",https://www.lasbrisaslagunabeach.com/,4.3,2712,ChZDSUhNMG9nS0VJQ0FnSUNLaW9tMGRnEAE,Nicholas Runge,https://www.google.com/maps/contrib/114191101743911019949,"Terrible place! Way overpriced food and drinks, patio stinks like gasoline (seems they burn the fire pit with gas), but the worst was the service. Waiting for water after asking multiple times, wrong dishes served which finally landed on the check (at least they tried). Tourist trap, not worth a penny. Never again",4/1/2021,1
https://www.google.com/maps?cid=12091826845590433668,1.20918E+19,Las Brisas,+1 949-497-5434,"361 Cliff Dr, Laguna Beach, CA 92651, United States",https://www.lasbrisaslagunabeach.com/,4.3,2712,ChZDSUhNMG9nS0VJQ0FnSUNLcG9mOFNBEAE,M Mason,https://www.google.com/maps/contrib/108995523356582272519,"Avoid the brunch. While the restaurant sits in prime location, its service and tasteless menu are a turnoff.",4/4/2021,1
https://www.google.com/maps?cid=16360972118061808614,1.6361E+19,oak laguna beach,(949) 940-3010,"1100 S Coast Hwy #202, Laguna Beach, CA 92651",http://www.oak-lagunabeach.com/,4.5,336,ChZDSUhNMG9nS0VJQ0FnSUR5ajh1amNnEAE,Rosalia Rubi Rojas,https://www.google.com/maps/contrib/114001752421554751921,"I'm born and raised in San Clemente CA. My sister and I were driving around Laguna to find a nice place to have brunch for her birthday. We ended up at the Oak without any previous knowledge that it was so highly rated. When we 1st arrived, without reservations, which we already anticipated to wait for, the hostess Kept putting us back of line even with people that kept coming in without reservations. We finally got a table, the food was ok, the service was ok. What really made us extremely uncomfortable was the atmosphere around us. Everyone was looking at us as we didn't belong and the manager came up to us. He came in strong asking ""where we were from?"" Like does it matter?? if I chose to spending money on your establishment??  Does it really matter?? I'm proud to say I am Mexican and this has obviously impacted my experience and how we got treated at this establishment. Will not return to eat here. I will not recommend this restaurant to anybody.",3/24/2021,1
https://www.google.com/maps?cid=17056586009195818846,1.70566E+19,In-N-Out Burger,(800) 786-1000,"100 Fletcher Pkwy, El Cajon, CA 92020",http://locations.in-n-out.com/73,4.6,3732,ChZDSUhNMG9nS0VJQ0FnSUR5LTlxSVpnEAE,Tommy Tomaye,https://www.google.com/maps/contrib/117108582164268577896,"Never again.
The fries was cold and the lettuce and the onion inside the burger were old as well. The cashier wasn’t friendly and the foods didn’t sounds hot.
Some customer walked into the restaurant with her dog and couple customers weren’t wearing mask at all. That was very disrespectful to others inside the restaurant.",3/24/2021,1
https://www.google.com/maps?cid=14999663576040352929,1.49997E+19,The Rose Venice,(310) 399-0711,"220 Rose Ave, Venice, CA 90291",https://therosevenice.la/,4.3,2803,ChZDSUhNMG9nS0VJQ0FnSUR5eDlUWFl3EAE,Julia,https://www.google.com/maps/contrib/112754529974222773784,1 pizza per table? Time limit? I thought this was America????????,3/24/2021,1
https://www.google.com/maps?cid=891404361378501596,8.91404E+17,Bistro Jeanty,+1 707-944-0103,"6510 Washington St, Yountville, CA 94599, Estados Unidos",http://www.bistrojeanty.com/,4.6,1138,ChZDSUhNMG9nS0VJQ0FnSUR5MTRibEhnEAE,Laptopmini _,https://www.google.com/maps/contrib/118076232666921540597,"Awful service. Shame on you for ignoring us the entire meal just because we’re not 40+ years old. I have plenty of money to tip you, why did you have to treat us like such lesser people?

We were placed in a corner under the rain, I asked 3 times for a drink, waited so long to be waited on. Left without desert. Why did we do to deserve such treatment? We even mentioned it was our birthday on the reservation! Can’t you make an ounce of effort to be nice?

Je ne reviendrai jamais, français et française, ne venaient jamais ici. Simplement horrible.",3/24/2021,1
https://www.google.com/maps?cid=3648036589720099973,3.64804E+18,Caspian Restaurant,+1 949-651-8454,"14100 Culver Dr, Irvine, CA 92604 ã¢ã¡ãªã«åè¡å½",http://www.caspianrestaurant.com/,4.2,919,ChZDSUhNMG9nS0VJQ0FnSUNLNXFTd2NnEAE,K Limo,https://www.google.com/maps/contrib/106153794808466735382,"Before lunch and dinner check restaurant's  restrooms !
You can understand how healthy foods can be !",4/4/2021,1
https://www.google.com/maps?cid=3648036589720099973,3.64804E+18,Caspian Restaurant,+1 949-651-8454,"14100 Culver Dr, Irvine, CA 92604 ã¢ã¡ãªã«åè¡å½",http://www.caspianrestaurant.com/,4.2,919,ChZDSUhNMG9nS0VJQ0FnSUNLNXBTQUF3EAE,Kambiz post modern,https://www.google.com/maps/contrib/115800312332216341038,"Before lunch and dinner check restaurant restrooms !

You can understand how healthy foods can be !",4/4/2021,1
https://www.google.com/maps?cid=7594683695605789357,7.59468E+18,Matsuhisa,(310) 659-9639,"129 N La Cienega Blvd, Beverly Hills, CA 90211",https://matsuhisabeverlyhills.com/,4.5,426,ChZDSUhNMG9nS0VJQ0FnSUNLcEtIVFJBEAE,August Jones,https://www.google.com/maps/contrib/100110031880407001357,Grocery store sushi is fresher.,3/31/2021,1
https://www.google.com/maps?cid=6961845882881245041,6.96185E+18,Killer Shrimp,(310) 578-2293,"4211 Admiralty Way, Marina Del Rey, CA 90292",http://killershrimp.com/,4.2,3197,ChdDSUhNMG9nS0VJQ0FnSUNLLXRLci1BRRAB,Haley Davis,https://www.google.com/maps/contrib/114359215050759971782,"WAYYY to over priced. I don't now if they were short staffed or not but service was lacking. Ordered the shrimp, lobster and crab. Lobster was very tough had to ask for a steak knife (multiple times.. our ""waiter"" kept forgetting.) Was supposed to come with corn but I didn't even get half of one either 🙃",4/3/2021,1
https://www.google.com/maps?cid=6961845882881245041,6.96185E+18,Killer Shrimp,(310) 578-2293,"4211 Admiralty Way, Marina Del Rey, CA 90292",http://killershrimp.com/,4.2,3197,ChZDSUhNMG9nS0VJQ0FnSUNLNkkzeUd3EAE,Charles Perez,https://www.google.com/maps/contrib/102538474339622393915,"Extremely disappointing experience during our vacation with this restaurant. We used the Killer Shrimp website to place an order for pickup and looked forward to trying it with family visiting while being on vacation ourselves. We get to the restaurant and say we are there for our order and the Hostess and manager with no kind of apologies say  they have a Postmates driver out order. I was very confused because why do you even give another person an order when we are the individuals who placed the order for pick up on their website. On top of this bad experience the manager said why don’t you cancel that order and then you can place another order with them and expect us to double our expenses with them and placed another order that we would have to wait for again. Again, very confused how the staff can easily just hand over someone’s order to somebody else and not cancel our order that they made the mistake on again with no apology. Bad service!!",3/31/2021,1
https://www.google.com/maps?cid=12142825837370070226,1.21428E+19,Los Sanchez Restaurant,(714) 590-9300,"11906 Garden Grove Blvd, Garden Grove, CA 92843",http://www.lossanchez.com/,4.5,3421,ChZDSUhNMG9nS0VJQ0FnSUR5aC0tWGJ3EAE,Jenny Lozano,https://www.google.com/maps/contrib/108331344342485243532,Wait too long for our food. I really think they forgot our order.,3/24/2021,1
https://www.google.com/maps?cid=11980422767060992473,1.19804E+19,Laurel Hardware,(323) 656-6070,"7984 Santa Monica Blvd, West Hollywood, CA 90046",http://www.laurelhardware.com/,4.5,783,ChdDSUhNMG9nS0VJQ0FnSUR5Xzg2aXlRRRAB,Ahmed Tazi,https://www.google.com/maps/contrib/111877011205593146756,This place has the worst management ever. The restaurant decided to call the towing company on my car while it was parked in their valet parking and no valet was working there. They came to my table to warn me after I got the ticket and never before. Appeared that this was part of their valet business to make money. Very rude and disrespectful valet and manager on top of this! Will never come back again.,3/24/2021,1
https://www.google.com/maps?cid=15662717375118976901,1.56627E+19,Hugo's Restaurant,(818) 761-8985,"12851 Riverside Dr, Valley Village, CA 91607",https://www.hugosrestaurant.com/,4.4,858,ChZDSUhNMG9nS0VJQ0FnSUN5LTUtR2F3EAE,Marianna Arkadia,https://www.google.com/maps/contrib/107975563321006467730,"5 stars for food. 1 star for customer service.  Came in at 6, didn't get food until 6:40.
Ordered desert when we placed the food order, it is now 7:48pm and after being done with our food for 40 minutes now, and still not having gotten desert, we told them to cancel and bring us check.
Asked for coffee 3 times.
Asked for a box 3 times.
And im pretty sure they charged us for the dessert (I just found out from my friends that paid), when she brought the receipt it wasn't itemized.",3/24/2021,1
https://www.google.com/maps?cid=10755101779777657103,1.07551E+19,Jack's Restaurant and Bar - San Bruno,(650) 589-2222,"1050 Admiral Ct suite a, San Bruno, CA 94066",http://ilovejacks.com/,4.3,1782,ChZDSUhNMG9nS0VJQ0FnSUNLdU9XTmNnEAE,Lawrance Webb,https://www.google.com/maps/contrib/116268257223679680247,It was very nasty they cooked the hash browns to be like mashed potatoes,3/31/2021,1
https://www.google.com/maps?cid=9488478007514238105,9.48848E+18,Lawry's The Prime Rib,(310) 652-2827,"100 La Cienega Blvd, Beverly Hills, CA 90211",https://www.lawrysonline.com/lawrys-the-prime-rib-beverly-hills/,4.6,2642,ChZDSUhNMG9nS0VJQ0FnSUNLaXJtUUxBEAE,michele,https://www.google.com/maps/contrib/110322439537307066153,I took my daughters here for a special dinner before my daughter gets married I said it was a special occasion and when asked what the special occasion was we were laughed at. We were treated like we couldn’t afford to step foot in this establishment. I have eaten here numerous times before and not treated so poorly. It was during covid so I expected some weirdness but this was uncalled for. I paid over $180 for mediocre food and an extra $30 for service. All the side cost extra during covid I will not be going back.,4/1/2021,1
https://www.google.com/maps?cid=9488478007514238105,9.48848E+18,Lawry's The Prime Rib,(310) 652-2827,"100 La Cienega Blvd, Beverly Hills, CA 90211",https://www.lawrysonline.com/lawrys-the-prime-rib-beverly-hills/,4.6,2642,ChZDSUhNMG9nS0VJQ0FnSUNLeHN1UFFBEAE,Walter Williams,https://www.google.com/maps/contrib/106574409274430107017,Just horrible all the way down to the service to the food to the drinks to the outfits The Waitresses were wearing this place is no good at all and has nothing to do with the seasoning salt all that money for trash food,4/4/2021,1
https://www.google.com/maps?cid=9289766038204656799,9.28977E+18,ãã­ã»ã©ã¦ã³ã¸,+1 310-887-2777,"9641 Sunset Blvd, Beverly Hills, CA 90210 ã¢ã¡ãªã«åè¡å½",https://www.dorchestercollection.com/en/los-angeles/the-beverly-hills-hotel/restaurants-bars/the-polo-lounge/,4.5,344,ChZDSUhNMG9nS0VJQ0FnSUNLenFERWJREAE,Alex slaydon,https://www.google.com/maps/contrib/109090025923738902267,Went for Easter dinner. Food was mediocre and the atmosphere was off putting. Save your money and time.,4/6/2021,2
https://www.google.com/maps?cid=1874776379410985113,1.87478E+18,NORMS Restaurant,(310) 370-4469,"18705 Hawthorne Blvd, Torrance, CA 90504",https://norms.com/,4.3,3724,ChdDSUhNMG9nS0VJQ0FnSUNLcXNXeGd3RRAB,Stephen August,https://www.google.com/maps/contrib/109488224434781640057,"Puts dots down for COVID, you adhere to them, they instead start calling people forward from the doorway. If you're going to put measure in place, follow them, people don't care if you have a child with you, they will cut. Then put us on hold for 15 minutes when trying to do carryout, I just hung up. You don't ignore takeout lines if you have them.

Update: Manager doesn't get to the floor until later, told to call back. How bad can customer service get. You want me to chase the manager down, no taking numbers down or anything.",4/2/2021,1
https://www.google.com/maps?cid=12667287672682040385,1.26673E+19,The Cheesecake Factory,+1 909-463-3011,"12379 N Mainstreet, Rancho Cucamonga, CA 91739, United States",https://locations.thecheesecakefactory.com/ca/rancho-cucamonga-91.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,4.3,2818,ChZDSUhNMG9nS0VJQ0FnSUNLdHJHV0pBEAE,Rochelle Beamon,https://www.google.com/maps/contrib/100967264816544015189,"The chicken was raw on the inside and they gave me the wrong salad dressing, it tasted awful so I decided not to eat anything 🤮 went next door to Pf chang's and ordered sushi it was delicious.

No thanks owner there is nothing further to discuss although cheese cake factory used to be my favorite restaurant I am very dissatisfied with my last visit and won't be back anytime soon because I was still charged for the chicken and salad I'm a good customer I paid a bill of $221 that day for a group of 9 people a refund of the damaged food would have been nice but at this point I'm so over it and looking for a new favorite place to eat and spend my money 🤑",4/6/2021,1
https://www.google.com/maps?cid=12667287672682040385,1.26673E+19,The Cheesecake Factory,+1 909-463-3011,"12379 N Mainstreet, Rancho Cucamonga, CA 91739, United States",https://locations.thecheesecakefactory.com/ca/rancho-cucamonga-91.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,4.3,2818,ChdDSUhNMG9nS0VJQ0FnSUNLcFB1V3J3RRAB,Latisha V,https://www.google.com/maps/contrib/104046410679255795017,"Worst drive up and go ever. They need a new location because there is literally no parking. They say park in the front but where when everything is taken.  I'm literally parked on the corner blocking cars from turning right. The lady on the phone was really rude and hung up the phone on me, and I tried to explain where I was at and she hung up. She is lucky I didn't go in there and teach her some respect. They need to hire people that have respect for the customers. If I could give negative stars i would.",3/31/2021,1
https://www.google.com/maps?cid=12667287672682040385,1.26673E+19,The Cheesecake Factory,+1 909-463-3011,"12379 N Mainstreet, Rancho Cucamonga, CA 91739, United States",https://locations.thecheesecakefactory.com/ca/rancho-cucamonga-91.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,4.3,2818,ChZDSUhNMG9nS0VJQ0FnSUR5eDhiWkVREAE,Jackie Mari,https://www.google.com/maps/contrib/112814983408579251924,"Celebrated my mother's birthday here, sadly the manager made me feel incompetent because THEIR payment system was not working for me. I kindly asked him for help but was met with an unpleasant, ""what do you mean it's not working"" how else am I supposed to explain it? He then proceeded to show me that it worked for him on his device when he tried. Did he want me to congratulate him? How does that help me with my situation in any way?? To top that all off, his little minion waitress made my family and I feel as if we were going to run out of the door without paying. My children were restless from waiting so I gave my mother the keys to take them to the car for me while I sorted out the payment issue, I turn around and was met with a very petrified looking paranoid waitress jogging over getting the attention of others. It was completely embarrassing, I was finally able to get the payment to go through but the experience will definitely not bring me back. As for the food, I love the cheesecakes but my steak was tough and flavorless and ended the night with my stomach turning. So overall, disappointed...",3/24/2021,1
https://www.google.com/maps?cid=12667287672682040385,1.26673E+19,The Cheesecake Factory,+1 909-463-3011,"12379 N Mainstreet, Rancho Cucamonga, CA 91739, United States",https://locations.thecheesecakefactory.com/ca/rancho-cucamonga-91.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,4.3,2818,ChZDSUhNMG9nS0VJQ0FnSUR5dDVxc1NREAE,Jessica Jimenez,https://www.google.com/maps/contrib/111602095803623819111,Worse place I've ever eaten at!!! Poor quality and cold. We would rather have eaten McDonald's. Never coming back again. Don't waste your money!!!!! I wish I could leave no stars.,3/24/2021,1
https://www.google.com/maps?cid=10087470208230446876,1.00875E+19,MARUGAME UDON,(424) 317-2222,"2029 Sawtelle Blvd, Los Angeles, CA 90025",https://marugameudon.com/,4.5,1167,ChdDSUhNMG9nS0VJQ0FnSUNLLU55aDdBRRAB,Maximillian Tanaka Ma,https://www.google.com/maps/contrib/102920089081852386617,"Over cooked soggy noodles, lukewarm broth and greasy tempura. Food quality has taken a major decline. Very disappointing, considering how good things were before.  Potato Korokke was good though.",3/31/2021,1
https://www.google.com/maps?cid=10087470208230446876,1.00875E+19,MARUGAME UDON,(424) 317-2222,"2029 Sawtelle Blvd, Los Angeles, CA 90025",https://marugameudon.com/,4.5,1167,ChdDSUhNMG9nS0VJQ0FnSUR5ei1xY2lnRRAB,tommy ngo,https://www.google.com/maps/contrib/111075054237158715821,Tempura were sweet. Don't like it.,3/24/2021,1
https://www.google.com/maps?cid=15463476194191048216,1.54635E+19,Mario's Italian Cafe,(760) 775-2888,"81939 CA-111, Indio, CA 92201",http://mariositaliancafes.com/,4.4,356,ChZDSUhNMG9nS0VJQ0FnSUR5MS0tdExREAE,Dolores Couchman,https://www.google.com/maps/contrib/111035538420146508961,Worst service ever! Waited over an hour for my order and still waiting for my togo 🤬.,3/24/2021,1
https://www.google.com/maps?cid=2368107617066847669,2.36811E+18,208 Rodeo,(310) 275-2428,"208 N Rodeo Dr, Beverly Hills, CA 90210",https://www.208rodeo.com/,4.2,522,ChdDSUhNMG9nS0VJQ0FnSUNLbVBLM3lBRRAB,Sharon Hong,https://www.google.com/maps/contrib/105817442782781836317,"Asian customers be aware ! They treat customers differently.
My friend and I arrived around 2pm and wait about 20 min, the seating lady in the front lead us to a small side walk table next to the door, we asked if we can have seat somewhere else, because they were plenty seats out there. She rejected and said it s all reserved, we have to wait for longer. We agreed and step on the side. With in a min, two non-Asian customer come up ask if there s any wait ( with no appointment no reservation) the girl said yes lead them to a large table on the other side. WITH NO WAIT.  Then she saw us on the side and with awkward smile ask us to follow them.
I asked her why we were treated differently, she said it is ok. I said no it is no ok, that s not professional at all. Then she said do you want seated here or not ! What a kind of attitude is that ! I asked her to bring her manager here then She rolled her eyes said I apologized.  Then she left never came back.

Worst experience ever. What a shame !",3/31/2021,1
https://www.google.com/maps?cid=15672723894037680902,1.56727E+19,BJ's Restaurant & Brewhouse,(559) 570-1900,"715 E Shaw Ave, Fresno, CA 93710",https://www.bjsrestaurants.com/locations/ca/fresno,4.3,1694,ChZDSUhNMG9nS0VJQ0FnSUNLNE1TbFVnEAE,Matt Westover,https://www.google.com/maps/contrib/101051627772738395159,"I feel foolish for praising this place so highly to my date and then getting such rude service directed mostly toward her.

The wait was not bad and the staff was nice except for when my date whispered in my ear that she didn't wish to make a big deal but she wanted to move because she is afraid of heights. I realized even at home she gets scared sitting on bar stool style chairs.

I was told no that is not possible. I did notice like 4 tables situated closer to the ground behind her and 2 along the wall. So I asked why we couldn't just use one of those. I was told they were for a bigger group. I looked around again seeing two lower tables with people dining alone. I said that the current table was making my companion uncomfortable and was told ""unfortunately it isn't possible to be moved"" again. Smiled and told my date we would be leaving. And ended up just going to the cheesecake factory.",3/31/2021,1
https://www.google.com/maps?cid=15672723894037680902,1.56727E+19,BJ's Restaurant & Brewhouse,(559) 570-1900,"715 E Shaw Ave, Fresno, CA 93710",https://www.bjsrestaurants.com/locations/ca/fresno,4.3,1694,ChdDSUhNMG9nS0VJQ0FnSUR5ejRHZGdnRRAB,Carlos Miller,https://www.google.com/maps/contrib/107383603302979823528,Ordered food through doordash at 8:13 pm. My order said it would take an hour. I thought to myself no problem. Here I am at 9:36 pm with my order that was somehow cancelled even though I watched the doordash app tell me that my order was being confirmed for over an hour. Somehow the order was cancelled when I ordered it but I wasn't informed of this from a phone call or an email or anything from doordash or BJ's. Extremely unprofessional and disappointing.,3/24/2021,1
https://www.google.com/maps?cid=1136575806614048066,1.13658E+18,Cafe Sevilla of San Diego,(619) 233-5979,"353 Fifth Ave, San Diego, CA 92101",http://www.cafesevilla.com/,4.3,2327,ChdDSUhNMG9nS0VJQ0FnSUNLdXBUV3pBRRAB,Beau Wolf,https://www.google.com/maps/contrib/100390616760160803735,"Service was awful, she forgot to get our drinks and food multiple times. Food didn't taste good. They surcharged a tip for the girl ($45) even tho she was terrible. She didn't telll us the bread wasn't free and brought that in the very beginning. Just disappointed.",4/3/2021,1
https://www.google.com/maps?cid=5443274332559385973,5.44327E+18,Lolita's Mexican Food,+1 619-269-6055,"202 Park Blvd, San Diego, CA 92101, Estados Unidos",http://lolitasmexicanfood.com/,4.2,1944,ChdDSUhNMG9nS0VJQ0FnSUNLenRHSm13RRAB,Blake Davlin,https://www.google.com/maps/contrib/105761097505299994051,Girlfriend chipped her tooth on a rock from her rolled taco... yes a ROCK... no call from management or accountability.,4/6/2021,1
https://www.google.com/maps?cid=5443274332559385973,5.44327E+18,Lolita's Mexican Food,+1 619-269-6055,"202 Park Blvd, San Diego, CA 92101, Estados Unidos",http://lolitasmexicanfood.com/,4.2,1944,ChZDSUhNMG9nS0VJQ0FnSUNLLUxPVVJBEAE,Dan R,https://www.google.com/maps/contrib/109656275250056125277,"In 8 years of living here, I have never tasted a more mediocre burrito. Like a bad Chipotle knockoff, you should expect bland tasting food, poor customer service (messing up orders, or missing items), and extremely long wait times. I just spent the last hour in there with several other people waiting just as long for their food. After several attempts being just around the corner, I give up and suggest you move on.",3/31/2021,1
https://www.google.com/maps?cid=17641941268399209749,1.76419E+19,Jack O'Neill Restaurant & Lounge,+1 866-205-4152,"175 W Cliff Dr, Santa Cruz, CA 95060, United States",https://www.jackoneillrestaurant.com/,4.4,146,ChZDSUhNMG9nS0VJQ0FnSUR5Njc3eGVREAE,Luis V.,https://www.google.com/maps/contrib/111813253428346441938,"Yelp says open until 9:30!!! Called at 9:03 and asked to place an order for pick-up. A grumpy girl said ""We promptly close at 9!"" She needs an attitude adjustment. Sorry for calling, Geez.",3/24/2021,1
https://www.google.com/maps?cid=15803208440441019996,1.58032E+19,Miramar Beach Restaurant,(650) 726-9053,"131 Mirada Rd, Half Moon Bay, CA 94019",http://miramarbeachrestaurant.com/,4.2,1788,ChdDSUhNMG9nS0VJQ0FnSUR5cjhYN2lnRRAB,Othman Osman,https://www.google.com/maps/contrib/112214838119926019600,Very bad service. you will be treated  by how you look. If you’re Mexican or Latino  will works for you if not forgot it don’t go there.,3/24/2021,1
https://www.google.com/maps?cid=9116870953727985683,9.11687E+18,Golden Corral Buffet & Grill,(661) 834-7224,"5001 Ming Ave, Bakersfield, CA 93309",https://www.goldencorral.com/locations/943/golden-corral-ming-ave?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=943,4.1,3376,ChZDSUhNMG9nS0VJQ0FnSUNLekpTdU13EAE,Erick Tortola,https://www.google.com/maps/contrib/111284621687493107826,"When i a was playing games it said 25 secods before it ends and after 2 secands it ended

And the food is nasty",3/31/2021,1
